long,lat,order,group,size,type,region
-17.363681,54.114028,1,Atlantic_North_1,5,Atlantic,North Atlantic
-7.691626,59.587484,2,Atlantic_North_1,5,Atlantic,North Atlantic
-5.585203,60.425567,3,Atlantic_North_1,5,Atlantic,North Atlantic
-3.523394,61.266563,4,Atlantic_North_1,5,Atlantic,North Atlantic
-1.98379,61.824772,5,Atlantic_North_1,5,Atlantic,North Atlantic
2.244252,62.948965,6,Atlantic_North_1,5,Atlantic,North Atlantic
4.206597,64.218501,7,Atlantic_North_1,5,Atlantic,North Atlantic
5.143704,65.68715,8,Atlantic_North_1,5,Atlantic,North Atlantic
6.448918,66.735675,9,Atlantic_North_1,5,Atlantic,North Atlantic
9.080173,67.531212,10,Atlantic_North_1,5,Atlantic,North Atlantic
10.656624,68.290493,11,Atlantic_North_1,5,Atlantic,North Atlantic
13.568487,69.0101,12,Atlantic_North_1,5,Atlantic,North Atlantic
14.39669,69.191985,13,Atlantic_North_1,5,Atlantic,North Atlantic
15.816226,69.596842,14,Atlantic_North_1,5,Atlantic,North Atlantic
16.608351,69.899962,15,Atlantic_North_1,5,Atlantic,North Atlantic
16.938482,70.068405,16,Atlantic_North_1,5,Atlantic,North Atlantic
17.17421,70.345741,17,Atlantic_North_1,5,Atlantic,North Atlantic
17.19035,70.634642,18,Atlantic_North_1,5,Atlantic,North Atlantic
17.188803,70.720695,19,Atlantic_North_1,5,Atlantic,North Atlantic
17.186855,70.828372,20,Atlantic_North_1,5,Atlantic,North Atlantic
17.17366,70.876029,21,Atlantic_North_1,5,Atlantic,North Atlantic
17.138584,70.935701,22,Atlantic_North_1,5,Atlantic,North Atlantic
17.079981,70.985564,23,Atlantic_North_1,5,Atlantic,North Atlantic
17.016019,71.069358,24,Atlantic_North_1,5,Atlantic,North Atlantic
16.918844,71.148871,25,Atlantic_North_1,5,Atlantic,North Atlantic
16.713764,71.332557,26,Atlantic_North_1,5,Atlantic,North Atlantic
16.534048,71.504373,27,Atlantic_North_1,5,Atlantic,North Atlantic
16.417136,71.605429,28,Atlantic_North_1,5,Atlantic,North Atlantic
16.263411,71.679584,29,Atlantic_North_1,5,Atlantic,North Atlantic
7.905903,79.661673,1,Atlantic_North_2,3,Atlantic,North Atlantic
7.928661,79.698017,2,Atlantic_North_2,3,Atlantic,North Atlantic
8.083332,79.803241,3,Atlantic_North_2,3,Atlantic,North Atlantic
8.194619,79.903192,4,Atlantic_North_2,3,Atlantic,North Atlantic
8.39662,79.986068,5,Atlantic_North_2,3,Atlantic,North Atlantic
8.730469,80.059842,6,Atlantic_North_2,3,Atlantic,North Atlantic
8.95201,80.108029,7,Atlantic_North_2,3,Atlantic,North Atlantic
9.391938,80.174702,8,Atlantic_North_2,3,Atlantic,North Atlantic
10.008254,80.260885,9,Atlantic_North_2,3,Atlantic,North Atlantic
10.958959,80.375531,10,Atlantic_North_2,3,Atlantic,North Atlantic
11.665299,80.454986,11,Atlantic_North_2,3,Atlantic,North Atlantic
12.351321,80.514843,12,Atlantic_North_2,3,Atlantic,North Atlantic
13.007832,80.573089,13,Atlantic_North_2,3,Atlantic,North Atlantic
13.773399,80.664771,14,Atlantic_North_2,3,Atlantic,North Atlantic
15.051461,80.693031,15,Atlantic_North_2,3,Atlantic,North Atlantic
16.124361,80.721735,16,Atlantic_North_2,3,Atlantic,North Atlantic
17.032677,80.869618,17,Atlantic_North_2,3,Atlantic,North Atlantic
17.628516,81.080055,18,Atlantic_North_2,3,Atlantic,North Atlantic
18.630691,81.200096,19,Atlantic_North_2,3,Atlantic,North Atlantic
19.656194,81.234674,20,Atlantic_North_2,3,Atlantic,North Atlantic
20.417229,81.247977,21,Atlantic_North_2,3,Atlantic,North Atlantic
21.082802,81.292713,22,Atlantic_North_2,3,Atlantic,North Atlantic
22.361746,81.3918,23,Atlantic_North_2,3,Atlantic,North Atlantic
23.414134,81.465743,24,Atlantic_North_2,3,Atlantic,North Atlantic
24.55882,81.468699,25,Atlantic_North_2,3,Atlantic,North Atlantic
25.652523,81.462722,26,Atlantic_North_2,3,Atlantic,North Atlantic
26.520797,81.447428,27,Atlantic_North_2,3,Atlantic,North Atlantic
27.28734,81.439803,28,Atlantic_North_2,3,Atlantic,North Atlantic
28.480785,81.495901,29,Atlantic_North_2,3,Atlantic,North Atlantic
29.910723,81.526,30,Atlantic_North_2,3,Atlantic,North Atlantic
31.723249,81.572633,31,Atlantic_North_2,3,Atlantic,North Atlantic
33.514359,81.611439,32,Atlantic_North_2,3,Atlantic,North Atlantic
34.110469,81.699159,33,Atlantic_North_2,3,Atlantic,North Atlantic
34.760923,81.780404,34,Atlantic_North_2,3,Atlantic,North Atlantic
35.557071,81.814672,35,Atlantic_North_2,3,Atlantic,North Atlantic
35.991315,81.867059,36,Atlantic_North_2,3,Atlantic,North Atlantic
37.465476,82.055155,37,Atlantic_North_2,3,Atlantic,North Atlantic
38.660069,82.077649,38,Atlantic_North_2,3,Atlantic,North Atlantic
39.605804,82.138282,39,Atlantic_North_2,3,Atlantic,North Atlantic
40.893329,82.155517,40,Atlantic_North_2,3,Atlantic,North Atlantic
41.764714,82.151788,41,Atlantic_North_2,3,Atlantic,North Atlantic
42.474508,82.198437,42,Atlantic_North_2,3,Atlantic,North Atlantic
43.307125,82.228082,43,Atlantic_North_2,3,Atlantic,North Atlantic
44.424713,82.319052,44,Atlantic_North_2,3,Atlantic,North Atlantic
46.194895,82.469776,45,Atlantic_North_2,3,Atlantic,North Atlantic
47.578478,82.59377,46,Atlantic_North_2,3,Atlantic,North Atlantic
49.240261,82.697999,47,Atlantic_North_2,3,Atlantic,North Atlantic
50.531374,82.739871,48,Atlantic_North_2,3,Atlantic,North Atlantic
56.31921,82.992346,49,Atlantic_North_2,3,Atlantic,North Atlantic
82.279025,82.514876,50,Atlantic_North_2,3,Atlantic,North Atlantic
97.007214,81.744745,51,Atlantic_North_2,3,Atlantic,North Atlantic
107.996037,80.233086,52,Atlantic_North_2,3,Atlantic,North Atlantic
113.684881,79.288505,53,Atlantic_North_2,3,Atlantic,North Atlantic
3.253605,80.756475,1,Atlantic_North_3,2,Atlantic,North Atlantic
2.86478,80.969189,2,Atlantic_North_3,2,Atlantic,North Atlantic
2.539592,81.154713,3,Atlantic_North_3,2,Atlantic,North Atlantic
2.322767,81.314701,4,Atlantic_North_3,2,Atlantic,North Atlantic
2.206961,81.408017,5,Atlantic_North_3,2,Atlantic,North Atlantic
2.151117,81.513306,6,Atlantic_North_3,2,Atlantic,North Atlantic
2.289426,81.579352,7,Atlantic_North_3,2,Atlantic,North Atlantic
2.578674,81.661559,8,Atlantic_North_3,2,Atlantic,North Atlantic
2.93337,81.763811,9,Atlantic_North_3,2,Atlantic,North Atlantic
3.398667,81.86868,10,Atlantic_North_3,2,Atlantic,North Atlantic
4.172539,81.988365,11,Atlantic_North_3,2,Atlantic,North Atlantic
5.507504,82.118072,12,Atlantic_North_3,2,Atlantic,North Atlantic
7.135857,82.271119,13,Atlantic_North_3,2,Atlantic,North Atlantic
9.694122,82.486446,14,Atlantic_North_3,2,Atlantic,North Atlantic
11.494634,82.583081,15,Atlantic_North_3,2,Atlantic,North Atlantic
13.136299,82.662893,16,Atlantic_North_3,2,Atlantic,North Atlantic
15.708149,82.708326,17,Atlantic_North_3,2,Atlantic,North Atlantic
17.479803,82.730911,18,Atlantic_North_3,2,Atlantic,North Atlantic
20.418588,82.702072,19,Atlantic_North_3,2,Atlantic,North Atlantic
22.626017,82.667669,20,Atlantic_North_3,2,Atlantic,North Atlantic
9.485869,78.091023,1,Atlantic_North_4,2,Atlantic,North Atlantic
9.538482,78.114304,2,Atlantic_North_4,2,Atlantic,North Atlantic
9.658471,78.135087,3,Atlantic_North_4,2,Atlantic,North Atlantic
9.833978,78.142194,4,Atlantic_North_4,2,Atlantic,North Atlantic
10.025553,78.146084,5,Atlantic_North_4,2,Atlantic,North Atlantic
10.302458,78.142306,6,Atlantic_North_4,2,Atlantic,North Atlantic
10.549194,78.130211,7,Atlantic_North_4,2,Atlantic,North Atlantic
10.825859,78.115631,8,Atlantic_North_4,2,Atlantic,North Atlantic
11.301921,78.100961,9,Atlantic_North_4,2,Atlantic,North Atlantic
11.650671,78.098773,10,Atlantic_North_4,2,Atlantic,North Atlantic
12.048263,78.100705,11,Atlantic_North_4,2,Atlantic,North Atlantic
12.45125,78.100799,12,Atlantic_North_4,2,Atlantic,North Atlantic
12.83205,78.110383,13,Atlantic_North_4,2,Atlantic,North Atlantic
13.269021,78.128968,14,Atlantic_North_4,2,Atlantic,North Atlantic
8.791126,78.781212,1,Atlantic_North_5,2,Atlantic,North Atlantic
8.977426,78.835229,2,Atlantic_North_5,2,Atlantic,North Atlantic
9.186849,78.895207,3,Atlantic_North_5,2,Atlantic,North Atlantic
9.517675,78.926619,4,Atlantic_North_5,2,Atlantic,North Atlantic
9.867085,78.941743,5,Atlantic_North_5,2,Atlantic,North Atlantic
10.299179,78.96314,6,Atlantic_North_5,2,Atlantic,North Atlantic
10.769688,78.986235,7,Atlantic_North_5,2,Atlantic,North Atlantic
11.885001,77.103536,1,Atlantic_North_6,2,Atlantic,North Atlantic
12.025979,77.219153,2,Atlantic_North_6,2,Atlantic,North Atlantic
12.217341,77.322463,3,Atlantic_North_6,2,Atlantic,North Atlantic
12.457225,77.41527,4,Atlantic_North_6,2,Atlantic,North Atlantic
12.754234,77.486724,5,Atlantic_North_6,2,Atlantic,North Atlantic
13.299194,77.554092,6,Atlantic_North_6,2,Atlantic,North Atlantic
13.95229,76.546907,1,Atlantic_North_7,2,Atlantic,North Atlantic
14.265702,76.636074,2,Atlantic_North_7,2,Atlantic,North Atlantic
14.568002,76.666431,3,Atlantic_North_7,2,Atlantic,North Atlantic
14.789391,76.712556,4,Atlantic_North_7,2,Atlantic,North Atlantic
15.006426,76.801636,5,Atlantic_North_7,2,Atlantic,North Atlantic
3.582467,80.758044,1,Atlantic_North_8,3,Atlantic,North Atlantic
3.730795,80.815419,2,Atlantic_North_8,3,Atlantic,North Atlantic
4.009488,80.888359,3,Atlantic_North_8,3,Atlantic,North Atlantic
4.601366,80.934998,4,Atlantic_North_8,3,Atlantic,North Atlantic
5.535491,80.908044,5,Atlantic_North_8,3,Atlantic,North Atlantic
7.148071,80.763737,6,Atlantic_North_8,3,Atlantic,North Atlantic
7.950991,80.632837,7,Atlantic_North_8,3,Atlantic,North Atlantic
9.249524,80.540777,8,Atlantic_North_8,3,Atlantic,North Atlantic
10.323875,80.496158,9,Atlantic_North_8,3,Atlantic,North Atlantic
6.65302,79.748836,1,Atlantic_North_9,3,Atlantic,North Atlantic
5.465648,79.832455,2,Atlantic_North_9,3,Atlantic,North Atlantic
4.180971,79.891607,3,Atlantic_North_9,3,Atlantic,North Atlantic
1.871102,79.818369,4,Atlantic_North_9,3,Atlantic,North Atlantic
0.022207,79.690049,5,Atlantic_North_9,3,Atlantic,North Atlantic
-1.473664,79.484174,6,Atlantic_North_9,3,Atlantic,North Atlantic
-2.88442,79.122851,7,Atlantic_North_9,3,Atlantic,North Atlantic
-3.362484,78.659633,8,Atlantic_North_9,3,Atlantic,North Atlantic
-3.395055,77.994325,9,Atlantic_North_9,3,Atlantic,North Atlantic
15.219615,80.676495,1,Atlantic_North_10,2,Atlantic,North Atlantic
15.638722,80.584087,2,Atlantic_North_10,2,Atlantic,North Atlantic
16.227669,80.387205,3,Atlantic_North_10,2,Atlantic,North Atlantic
17.266798,80.048589,4,Atlantic_North_10,2,Atlantic,North Atlantic
17.63879,79.945255,5,Atlantic_North_10,2,Atlantic,North Atlantic
9.945379,80.254541,1,Atlantic_North_11,1,Atlantic,North Atlantic
10.775433,80.260475,2,Atlantic_North_11,1,Atlantic,North Atlantic
11.551285,80.234168,3,Atlantic_North_11,1,Atlantic,North Atlantic
12.205191,80.199876,4,Atlantic_North_11,1,Atlantic,North Atlantic
12.931268,80.118835,5,Atlantic_North_11,1,Atlantic,North Atlantic
13.546835,80.030103,6,Atlantic_North_11,1,Atlantic,North Atlantic
19.30396,81.22297,1,Atlantic_North_12,1,Atlantic,North Atlantic
20.104374,81.141583,2,Atlantic_North_12,1,Atlantic,North Atlantic
20.788393,81.027754,3,Atlantic_North_12,1,Atlantic,North Atlantic
21.303518,80.903915,4,Atlantic_North_12,1,Atlantic,North Atlantic
21.724599,80.780775,5,Atlantic_North_12,1,Atlantic,North Atlantic
22.055078,80.693462,6,Atlantic_North_12,1,Atlantic,North Atlantic
22.191898,80.592354,7,Atlantic_North_12,1,Atlantic,North Atlantic
28.261417,81.483609,1,Atlantic_North_13,2,Atlantic,North Atlantic
28.715878,81.394158,2,Atlantic_North_13,2,Atlantic,North Atlantic
28.842763,81.316103,3,Atlantic_North_13,2,Atlantic,North Atlantic
28.89634,81.198166,4,Atlantic_North_13,2,Atlantic,North Atlantic
29.036611,81.051737,5,Atlantic_North_13,2,Atlantic,North Atlantic
29.092627,80.866269,6,Atlantic_North_13,2,Atlantic,North Atlantic
29.106878,80.675743,7,Atlantic_North_13,2,Atlantic,North Atlantic
38.80511,82.083902,1,Atlantic_North_14,2,Atlantic,North Atlantic
39.5394,81.96561,2,Atlantic_North_14,2,Atlantic,North Atlantic
40.20132,81.857463,3,Atlantic_North_14,2,Atlantic,North Atlantic
40.580308,81.689941,4,Atlantic_North_14,2,Atlantic,North Atlantic
40.788464,81.576672,5,Atlantic_North_14,2,Atlantic,North Atlantic
41.039723,81.419254,6,Atlantic_North_14,2,Atlantic,North Atlantic
41.278655,81.234191,7,Atlantic_North_14,2,Atlantic,North Atlantic
41.46648,80.971115,8,Atlantic_North_14,2,Atlantic,North Atlantic
41.522466,80.674595,9,Atlantic_North_14,2,Atlantic,North Atlantic
17.050711,71.087,1,Atlantic_North_15,3,Atlantic,North Atlantic
17.130666,71.564579,2,Atlantic_North_15,3,Atlantic,North Atlantic
17.308545,71.697209,3,Atlantic_North_15,3,Atlantic,North Atlantic
17.632883,71.790188,4,Atlantic_North_15,3,Atlantic,North Atlantic
18.364506,71.919819,5,Atlantic_North_15,3,Atlantic,North Atlantic
19.084099,71.946304,6,Atlantic_North_15,3,Atlantic,North Atlantic
19.756146,71.922336,7,Atlantic_North_15,3,Atlantic,North Atlantic
20.440605,71.849498,8,Atlantic_North_15,3,Atlantic,North Atlantic
20.978089,71.764296,9,Atlantic_North_15,3,Atlantic,North Atlantic
21.748601,71.675142,10,Atlantic_North_15,3,Atlantic,North Atlantic
22.400294,71.766709,11,Atlantic_North_15,3,Atlantic,North Atlantic
23.205128,71.872987,12,Atlantic_North_15,3,Atlantic,North Atlantic
24.103363,71.995096,13,Atlantic_North_15,3,Atlantic,North Atlantic
25.372977,72.012454,14,Atlantic_North_15,3,Atlantic,North Atlantic
15.599758,72.040022,1,Atlantic_North_16,3,Atlantic,North Atlantic
15.866369,72.393207,2,Atlantic_North_16,3,Atlantic,North Atlantic
16.213198,72.589046,3,Atlantic_North_16,3,Atlantic,North Atlantic
17.206962,72.862361,4,Atlantic_North_16,3,Atlantic,North Atlantic
18.252257,72.923129,5,Atlantic_North_16,3,Atlantic,North Atlantic
19.056239,72.925979,6,Atlantic_North_16,3,Atlantic,North Atlantic
20.305312,72.839559,7,Atlantic_North_16,3,Atlantic,North Atlantic
21.303476,72.787811,8,Atlantic_North_16,3,Atlantic,North Atlantic
21.79164,72.991631,1,Atlantic_North_17,3,Atlantic,North Atlantic
22.848679,73.231622,2,Atlantic_North_17,3,Atlantic,North Atlantic
23.385382,73.343829,3,Atlantic_North_17,3,Atlantic,North Atlantic
24.599951,73.558452,4,Atlantic_North_17,3,Atlantic,North Atlantic
25.535579,73.705662,5,Atlantic_North_17,3,Atlantic,North Atlantic
27.013477,74.135552,6,Atlantic_North_17,3,Atlantic,North Atlantic
28.107823,74.476866,7,Atlantic_North_17,3,Atlantic,North Atlantic
29.35566,74.852771,8,Atlantic_North_17,3,Atlantic,North Atlantic
30.580894,75.185456,9,Atlantic_North_17,3,Atlantic,North Atlantic
31.379688,75.486291,10,Atlantic_North_17,3,Atlantic,North Atlantic
32.211775,75.784173,11,Atlantic_North_17,3,Atlantic,North Atlantic
33.193315,76.052119,12,Atlantic_North_17,3,Atlantic,North Atlantic
34.523444,76.248256,13,Atlantic_North_17,3,Atlantic,North Atlantic
35.833078,76.301453,14,Atlantic_North_17,3,Atlantic,North Atlantic
37.483973,76.266943,15,Atlantic_North_17,3,Atlantic,North Atlantic
39.192067,76.158315,16,Atlantic_North_17,3,Atlantic,North Atlantic
40.453339,76.160621,17,Atlantic_North_17,3,Atlantic,North Atlantic
42.011521,76.223294,18,Atlantic_North_17,3,Atlantic,North Atlantic
45.243212,76.203998,19,Atlantic_North_17,3,Atlantic,North Atlantic
48.15311,76.426689,20,Atlantic_North_17,3,Atlantic,North Atlantic
52.569365,77.252535,21,Atlantic_North_17,3,Atlantic,North Atlantic
55.535865,77.70249,22,Atlantic_North_17,3,Atlantic,North Atlantic
59.190359,77.811824,23,Atlantic_North_17,3,Atlantic,North Atlantic
62.11198,77.847985,24,Atlantic_North_17,3,Atlantic,North Atlantic
64.893256,78.24498,25,Atlantic_North_17,3,Atlantic,North Atlantic
67.662909,78.867386,26,Atlantic_North_17,3,Atlantic,North Atlantic
71.067473,79.03788,27,Atlantic_North_17,3,Atlantic,North Atlantic
72.464131,79.507615,28,Atlantic_North_17,3,Atlantic,North Atlantic
74.36745,81.310202,29,Atlantic_North_17,3,Atlantic,North Atlantic
76.799619,81.930456,30,Atlantic_North_17,3,Atlantic,North Atlantic
81.558404,82.249736,31,Atlantic_North_17,3,Atlantic,North Atlantic
31.379688,75.486291,1,Atlantic_North_18,2,Atlantic,North Atlantic
31.371949,75.856332,2,Atlantic_North_18,2,Atlantic,North Atlantic
31.203456,76.15389,3,Atlantic_North_18,2,Atlantic,North Atlantic
30.853196,76.367585,4,Atlantic_North_18,2,Atlantic,North Atlantic
30.432738,76.507345,5,Atlantic_North_18,2,Atlantic,North Atlantic
29.873524,76.713461,6,Atlantic_North_18,2,Atlantic,North Atlantic
29.583943,76.777818,7,Atlantic_North_18,2,Atlantic,North Atlantic
15.128026,75.195952,1,Atlantic_North_19,2,Atlantic,North Atlantic
15.19942,75.325334,2,Atlantic_North_19,2,Atlantic,North Atlantic
15.485145,75.406608,3,Atlantic_North_19,2,Atlantic,North Atlantic
15.805767,75.470418,4,Atlantic_North_19,2,Atlantic,North Atlantic
16.400493,75.585457,5,Atlantic_North_19,2,Atlantic,North Atlantic
17.266318,75.736889,6,Atlantic_North_19,2,Atlantic,North Atlantic
18.206349,75.872871,7,Atlantic_North_19,2,Atlantic,North Atlantic
19.01378,75.978846,8,Atlantic_North_19,2,Atlantic,North Atlantic
19.879535,76.147457,9,Atlantic_North_19,2,Atlantic,North Atlantic
20.217636,76.215478,10,Atlantic_North_19,2,Atlantic,North Atlantic
20.563573,76.294464,1,Atlantic_North_20,2,Atlantic,North Atlantic
20.996574,76.451802,2,Atlantic_North_20,2,Atlantic,North Atlantic
21.067133,76.611783,3,Atlantic_North_20,2,Atlantic,North Atlantic
20.737964,76.71756,4,Atlantic_North_20,2,Atlantic,North Atlantic
20.098134,76.817614,5,Atlantic_North_20,2,Atlantic,North Atlantic
19.202849,76.70132,6,Atlantic_North_20,2,Atlantic,North Atlantic
18.838344,76.563134,7,Atlantic_North_20,2,Atlantic,North Atlantic
18.405052,76.413962,8,Atlantic_North_20,2,Atlantic,North Atlantic
17.755684,76.226394,9,Atlantic_North_20,2,Atlantic,North Atlantic
16.730215,76.132221,10,Atlantic_North_20,2,Atlantic,North Atlantic
15.821709,76.171407,11,Atlantic_North_20,2,Atlantic,North Atlantic
22.112174,72.905495,1,Atlantic_North_21,2,Atlantic,North Atlantic
22.853663,72.98371,2,Atlantic_North_21,2,Atlantic,North Atlantic
23.417766,73.040952,3,Atlantic_North_21,2,Atlantic,North Atlantic
24.472759,73.143088,4,Atlantic_North_21,2,Atlantic,North Atlantic
25.829403,73.264807,5,Atlantic_North_21,2,Atlantic,North Atlantic
27.66284,73.300124,6,Atlantic_North_21,2,Atlantic,North Atlantic
29.867901,73.245365,7,Atlantic_North_21,2,Atlantic,North Atlantic
31.135694,73.195546,8,Atlantic_North_21,2,Atlantic,North Atlantic
32.272315,73.118776,9,Atlantic_North_21,2,Atlantic,North Atlantic
34.592453,72.856596,10,Atlantic_North_21,2,Atlantic,North Atlantic
37.090588,72.589902,11,Atlantic_North_21,2,Atlantic,North Atlantic
38.950513,72.481226,12,Atlantic_North_21,2,Atlantic,North Atlantic
40.801944,72.542228,13,Atlantic_North_21,2,Atlantic,North Atlantic
42.144307,72.689403,14,Atlantic_North_21,2,Atlantic,North Atlantic
43.329717,72.948017,15,Atlantic_North_21,2,Atlantic,North Atlantic
44.712729,73.440183,16,Atlantic_North_21,2,Atlantic,North Atlantic
46.393634,74.202956,17,Atlantic_North_21,2,Atlantic,North Atlantic
48.183088,74.99857,18,Atlantic_North_21,2,Atlantic,North Atlantic
49.349521,75.547628,19,Atlantic_North_21,2,Atlantic,North Atlantic
22.073809,72.66392,1,Atlantic_North_22,3,Atlantic,North Atlantic
23.025426,72.535285,2,Atlantic_North_22,3,Atlantic,North Atlantic
24.375582,72.383027,3,Atlantic_North_22,3,Atlantic,North Atlantic
25.698537,72.280342,4,Atlantic_North_22,3,Atlantic,North Atlantic
27.159829,72.171033,5,Atlantic_North_22,3,Atlantic,North Atlantic
28.669235,72.063951,6,Atlantic_North_22,3,Atlantic,North Atlantic
31.18972,71.943174,7,Atlantic_North_22,3,Atlantic,North Atlantic
34.341367,71.697418,8,Atlantic_North_22,3,Atlantic,North Atlantic
38.495547,71.266699,9,Atlantic_North_22,3,Atlantic,North Atlantic
40.056552,71.243512,10,Atlantic_North_22,3,Atlantic,North Atlantic
40.753237,71.33585,11,Atlantic_North_22,3,Atlantic,North Atlantic
41.35228,71.535738,12,Atlantic_North_22,3,Atlantic,North Atlantic
42.634263,71.953215,13,Atlantic_North_22,3,Atlantic,North Atlantic
43.779416,72.15589,14,Atlantic_North_22,3,Atlantic,North Atlantic
45.237864,72.327236,15,Atlantic_North_22,3,Atlantic,North Atlantic
46.618822,72.511748,16,Atlantic_North_22,3,Atlantic,North Atlantic
47.683793,72.720323,17,Atlantic_North_22,3,Atlantic,North Atlantic
48.574086,72.95637,18,Atlantic_North_22,3,Atlantic,North Atlantic
49.586259,73.302099,19,Atlantic_North_22,3,Atlantic,North Atlantic
50.984375,73.810843,20,Atlantic_North_22,3,Atlantic,North Atlantic
52.082178,74.235789,21,Atlantic_North_22,3,Atlantic,North Atlantic
53.376769,74.789705,22,Atlantic_North_22,3,Atlantic,North Atlantic
54.220267,75.223702,23,Atlantic_North_22,3,Atlantic,North Atlantic
56.137169,75.778333,24,Atlantic_North_22,3,Atlantic,North Atlantic
58.030802,76.236441,25,Atlantic_North_22,3,Atlantic,North Atlantic
60.499284,76.677897,26,Atlantic_North_22,3,Atlantic,North Atlantic
62.204334,77.021346,27,Atlantic_North_22,3,Atlantic,North Atlantic
40.632499,71.330283,1,Atlantic_North_23,2,Atlantic,North Atlantic
42.816939,71.521203,2,Atlantic_North_23,2,Atlantic,North Atlantic
44.257256,71.393551,3,Atlantic_North_23,2,Atlantic,North Atlantic
45.497103,71.10552,4,Atlantic_North_23,2,Atlantic,North Atlantic
46.847966,70.903961,5,Atlantic_North_23,2,Atlantic,North Atlantic
28.25034,73.762589,1,Atlantic_North_24,2,Atlantic,North Atlantic
29.392126,73.783077,2,Atlantic_North_24,2,Atlantic,North Atlantic
